dia_ocu,mes_ocu,hora_ocu,depto_ocu,mupio_ocu,año_ocu,numero_vehiculos_involucrados,fallecidos,lesionados,severidad
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,16.0,20,2010,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,2,205,2019.0,1.0,0.0,9.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,17.0,16,1608,2021.0,1.0,2.0,6.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,5,511,2017.0,1.0,2.0,0.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,18.0,21,2101,2015.0,1.0,0.0,7.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,19.0,1,101,2015.0,1.0,0.0,8.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,20.0,1,108,2021.0,1.0,2.0,1.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,4,22.0,19,1901,2013.0,1.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,0.0,17,1701,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,5.0,1,101,2013.0,2.0,2.0,0.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,14.0,5,511,2016.0,1.0,3.0,1.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,15.0,14,1401,2013.0,1.0,0.0,13.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,5,16.0,2,201,2016.0,1.0,3.0,0.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,4.0,5,501,2022.0,1.0,0.0,20.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,13.0,21,2101,2017.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,15.0,9,916,2023.0,1.0,2.0,0.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,6,16.0,6,608,2020.0,1.0,0.0,7.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,4.0,8,803,2023.0,1.0,0.0,8.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,6.0,3,314,2019.0,1.0,0.0,15.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,10.0,3,306,2019.0,1.0,3.0,0.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
20.0,7,14.0,1,110,2023.0,1.0,0.0,12.0,Grave
