dia_ocu,mes_ocu,hora_ocu,depto_ocu,mupio_ocu,año_ocu,numero_vehiculos_involucrados,fallecidos,lesionados,severidad
2.0,7,15.0,1,109,2018.0,1.0,0.0,2.0,Moderado
2.0,7,15.0,1,109,2018.0,1.0,0.0,2.0,Moderado
2.0,7,16.0,2,202,2023.0,1.0,1.0,3.0,Moderado
2.0,7,16.0,6,614,2017.0,1.0,1.0,1.0,Moderado
2.0,7,16.0,15,1507,2022.0,1.0,1.0,2.0,Moderado
2.0,7,16.0,15,1507,2022.0,1.0,1.0,2.0,Moderado
2.0,7,17.0,1,116,2022.0,1.0,1.0,0.0,Moderado
2.0,7,17.0,2,204,2018.0,1.0,0.0,3.0,Moderado
2.0,7,17.0,9,901,2022.0,1.0,1.0,0.0,Moderado
2.0,7,17.0,9,901,2022.0,1.0,1.0,0.0,Moderado
2.0,7,17.0,10,1002,2019.0,1.0,0.0,2.0,Moderado
2.0,7,17.0,11,1109,2015.0,1.0,0.0,4.0,Moderado
2.0,7,17.0,11,1109,2016.0,1.0,0.0,2.0,Moderado
2.0,7,17.0,11,1109,2016.0,1.0,0.0,2.0,Moderado
2.0,7,17.0,16,1607,2023.0,1.0,0.0,2.0,Moderado
2.0,7,17.0,16,1607,2023.0,1.0,0.0,2.0,Moderado
2.0,7,18.0,6,609,2016.0,1.0,1.0,0.0,Moderado
2.0,7,19.0,1,101,2016.0,1.0,0.0,2.0,Moderado
2.0,7,19.0,1,101,2016.0,1.0,0.0,2.0,Moderado
2.0,7,19.0,1,114,2017.0,1.0,0.0,3.0,Moderado
2.0,7,19.0,21,2101,2023.0,1.0,0.0,2.0,Moderado
2.0,7,20.0,1,101,2021.0,1.0,1.0,0.0,Moderado
2.0,7,20.0,1,101,2021.0,1.0,1.0,0.0,Moderado
2.0,7,20.0,4,401,2023.0,1.0,1.0,0.0,Moderado
2.0,7,20.0,16,1615,2022.0,1.0,1.0,1.0,Moderado
2.0,7,20.0,18,1801,2013.0,1.0,0.0,2.0,Moderado
2.0,7,20.0,18,1801,2013.0,1.0,0.0,2.0,Moderado
2.0,7,20.0,22,2216,2019.0,1.0,1.0,0.0,Moderado
2.0,7,21.0,2,203,2022.0,1.0,1.0,0.0,Moderado
2.0,7,21.0,2,203,2022.0,1.0,1.0,0.0,Moderado
2.0,7,21.0,2,207,2017.0,1.0,1.0,2.0,Moderado
2.0,7,21.0,2,207,2017.0,1.0,1.0,2.0,Moderado
2.0,7,21.0,17,1701,2017.0,1.0,1.0,0.0,Moderado
2.0,7,21.0,17,1701,2017.0,1.0,1.0,0.0,Moderado
2.0,7,22.0,1,101,2018.0,1.0,1.0,0.0,Moderado
2.0,7,22.0,1,101,2018.0,1.0,1.0,0.0,Moderado
2.0,7,22.0,1,101,2022.0,1.0,1.0,0.0,Moderado
2.0,7,22.0,1,117,2016.0,1.0,0.0,2.0,Moderado
2.0,7,22.0,1,117,2016.0,1.0,0.0,2.0,Moderado
2.0,7,22.0,4,401,2022.0,1.0,0.0,3.0,Moderado
2.0,7,22.0,4,401,2022.0,1.0,0.0,3.0,Moderado
2.0,7,22.0,6,613,2022.0,1.0,1.0,0.0,Moderado
2.0,7,22.0,21,2101,2022.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,1,101,2017.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,1,101,2023.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,1,101,2023.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,4,401,2022.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,4,401,2022.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,6,608,2023.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,6,608,2023.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,16,1604,2017.0,1.0,1.0,0.0,Moderado
2.0,7,23.0,16,1604,2017.0,1.0,1.0,0.0,Moderado
2.0,8,1.0,1,108,2015.0,1.0,0.0,2.0,Moderado
2.0,8,1.0,1,108,2015.0,1.0,0.0,2.0,Moderado
2.0,8,1.0,1,116,2018.0,1.0,0.0,3.0,Moderado
2.0,8,1.0,1,116,2018.0,1.0,0.0,3.0,Moderado
2.0,8,2.0,17,1701,2015.0,1.0,0.0,2.0,Moderado
2.0,8,2.0,17,1701,2015.0,1.0,0.0,2.0,Moderado
2.0,8,3.0,1,109,2017.0,1.0,1.0,0.0,Moderado
2.0,8,5.0,1,101,2015.0,1.0,1.0,0.0,Moderado
2.0,8,5.0,1,101,2015.0,1.0,1.0,0.0,Moderado
2.0,8,5.0,1,107,2022.0,1.0,0.0,2.0,Moderado
2.0,8,5.0,3,309,2021.0,1.0,1.0,0.0,Moderado
2.0,8,5.0,3,309,2021.0,1.0,1.0,0.0,Moderado
2.0,8,5.0,5,502,2021.0,1.0,1.0,0.0,Moderado
2.0,8,5.0,5,502,2021.0,1.0,1.0,0.0,Moderado
2.0,8,5.0,16,1613,2018.0,1.0,1.0,0.0,Moderado
2.0,8,6.0,1,108,2019.0,1.0,1.0,0.0,Moderado
2.0,8,8.0,1,108,2017.0,1.0,0.0,2.0,Moderado
2.0,8,8.0,5,501,2020.0,1.0,1.0,0.0,Moderado
2.0,8,9.0,4,401,2020.0,1.0,1.0,0.0,Moderado
2.0,8,9.0,4,401,2020.0,1.0,1.0,0.0,Moderado
2.0,8,9.0,12,1202,2020.0,1.0,0.0,2.0,Moderado
2.0,8,9.0,12,1202,2020.0,1.0,0.0,2.0,Moderado
2.0,8,10.0,1,101,2015.0,1.0,0.0,2.0,Moderado
2.0,8,10.0,5,501,2020.0,1.0,0.0,2.0,Moderado
2.0,8,10.0,5,501,2020.0,1.0,0.0,2.0,Moderado
2.0,8,10.0,6,608,2018.0,1.0,0.0,5.0,Moderado
2.0,8,10.0,6,608,2018.0,1.0,0.0,5.0,Moderado
2.0,8,10.0,12,1223,2022.0,1.0,1.0,0.0,Moderado
2.0,8,11.0,15,1501,2020.0,1.0,0.0,2.0,Moderado
2.0,8,12.0,4,401,2018.0,1.0,0.0,2.0,Moderado
2.0,8,12.0,4,401,2018.0,1.0,0.0,2.0,Moderado
2.0,8,13.0,1,101,2023.0,1.0,0.0,3.0,Moderado
2.0,8,13.0,1,102,2018.0,1.0,1.0,0.0,Moderado
2.0,8,13.0,1,102,2018.0,1.0,1.0,0.0,Moderado
2.0,8,13.0,1,108,2022.0,1.0,0.0,2.0,Moderado
2.0,8,13.0,1,108,2022.0,1.0,0.0,2.0,Moderado
2.0,8,14.0,1,106,2020.0,1.0,0.0,2.0,Moderado
2.0,8,14.0,6,608,2023.0,1.0,1.0,0.0,Moderado
2.0,8,14.0,10,1013,2020.0,1.0,1.0,1.0,Moderado
2.0,8,14.0,22,2214,2023.0,1.0,0.0,3.0,Moderado
2.0,8,14.0,22,2214,2023.0,1.0,0.0,3.0,Moderado
2.0,8,15.0,1,101,2020.0,1.0,0.0,2.0,Moderado
2.0,8,16.0,1,108,2015.0,1.0,0.0,2.0,Moderado
2.0,8,16.0,1,108,2015.0,1.0,0.0,2.0,Moderado
2.0,8,17.0,1,110,2013.0,1.0,0.0,3.0,Moderado
2.0,8,17.0,1,110,2013.0,1.0,0.0,3.0,Moderado
2.0,8,17.0,1,110,2013.0,1.0,0.0,3.0,Moderado
2.0,8,17.0,6,609,2021.0,1.0,1.0,1.0,Moderado
2.0,8,17.0,10,1001,2018.0,1.0,0.0,2.0,Moderado
2.0,8,17.0,10,1001,2018.0,1.0,0.0,2.0,Moderado
2.0,8,17.0,15,1503,2017.0,1.0,0.0,3.0,Moderado
2.0,8,17.0,15,1503,2017.0,1.0,0.0,3.0,Moderado
2.0,8,18.0,8,801,2023.0,1.0,1.0,0.0,Moderado
2.0,8,18.0,8,801,2023.0,1.0,1.0,0.0,Moderado
2.0,8,18.0,17,1714,2017.0,1.0,1.0,0.0,Moderado
2.0,8,18.0,22,2201,2013.0,1.0,0.0,4.0,Moderado
2.0,8,18.0,22,2201,2013.0,1.0,0.0,4.0,Moderado
2.0,8,19.0,1,101,2019.0,2.0,1.0,1.0,Moderado
2.0,8,19.0,1,101,2019.0,2.0,1.0,1.0,Moderado
2.0,8,19.0,1,116,2022.0,1.0,1.0,0.0,Moderado
2.0,8,19.0,1,116,2022.0,1.0,1.0,0.0,Moderado
2.0,8,19.0,6,601,2015.0,1.0,1.0,0.0,Moderado
2.0,8,19.0,6,611,2016.0,1.0,1.0,0.0,Moderado
2.0,8,19.0,13,1301,2022.0,1.0,1.0,1.0,Moderado
2.0,8,19.0,13,1301,2022.0,1.0,1.0,1.0,Moderado
2.0,8,20.0,1,110,2020.0,1.0,0.0,2.0,Moderado
2.0,8,20.0,11,1101,2020.0,1.0,0.0,2.0,Moderado
2.0,8,20.0,20,2001,2019.0,1.0,0.0,2.0,Moderado
2.0,8,21.0,1,101,2019.0,1.0,0.0,2.0,Moderado
2.0,8,21.0,1,101,2019.0,1.0,0.0,2.0,Moderado
2.0,8,21.0,1,101,2021.0,1.0,0.0,2.0,Moderado
2.0,8,21.0,1,101,2023.0,1.0,1.0,0.0,Moderado
2.0,8,21.0,1,101,2023.0,1.0,1.0,0.0,Moderado
2.0,8,21.0,1,108,2020.0,1.0,0.0,2.0,Moderado
2.0,8,21.0,4,416,2023.0,1.0,1.0,0.0,Moderado
2.0,8,21.0,14,1420,2023.0,1.0,1.0,0.0,Moderado
2.0,8,21.0,14,1420,2023.0,1.0,1.0,0.0,Moderado
2.0,8,21.0,16,1607,2018.0,1.0,1.0,1.0,Moderado
2.0,8,21.0,16,1607,2018.0,1.0,1.0,1.0,Moderado
2.0,8,22.0,2,207,2018.0,1.0,0.0,2.0,Moderado
2.0,8,22.0,3,312,2016.0,1.0,0.0,3.0,Moderado
2.0,8,22.0,13,1324,2015.0,1.0,0.0,2.0,Moderado
2.0,8,22.0,13,1324,2015.0,1.0,0.0,2.0,Moderado
2.0,8,23.0,1,101,2013.0,1.0,0.0,4.0,Moderado
2.0,8,23.0,1,101,2013.0,1.0,0.0,4.0,Moderado
2.0,8,23.0,1,101,2015.0,1.0,0.0,2.0,Moderado
2.0,8,23.0,1,108,2019.0,1.0,1.0,0.0,Moderado
2.0,8,23.0,1,108,2019.0,1.0,1.0,0.0,Moderado
2.0,8,23.0,1,115,2019.0,2.0,0.0,2.0,Moderado
2.0,8,23.0,1,115,2019.0,2.0,0.0,2.0,Moderado
2.0,8,23.0,4,401,2020.0,1.0,1.0,0.0,Moderado
2.0,8,23.0,5,511,2022.0,1.0,1.0,1.0,Moderado
2.0,8,23.0,6,601,2016.0,1.0,1.0,1.0,Moderado
2.0,8,23.0,13,1301,2013.0,1.0,0.0,2.0,Moderado
2.0,8,23.0,13,1301,2013.0,1.0,0.0,2.0,Moderado
2.0,8,23.0,13,1301,2013.0,1.0,0.0,2.0,Moderado
2.0,8,23.0,14,1420,2021.0,1.0,1.0,0.0,Moderado
2.0,8,23.0,14,1420,2021.0,1.0,1.0,0.0,Moderado
2.0,8,23.0,17,1705,2023.0,1.0,1.0,0.0,Moderado
2.0,9,0.0,1,115,2023.0,1.0,1.0,0.0,Moderado
2.0,9,0.0,10,1016,2017.0,1.0,1.0,0.0,Moderado
2.0,9,0.0,17,1701,2018.0,2.0,0.0,2.0,Moderado
2.0,9,0.0,17,1701,2018.0,2.0,0.0,2.0,Moderado
2.0,9,1.0,1,101,2018.0,2.0,1.0,1.0,Moderado
2.0,9,1.0,1,107,2020.0,1.0,0.0,2.0,Moderado
2.0,9,1.0,1,107,2020.0,1.0,0.0,2.0,Moderado
2.0,9,1.0,5,504,2023.0,1.0,1.0,0.0,Moderado
2.0,9,1.0,5,504,2023.0,1.0,1.0,0.0,Moderado
2.0,9,2.0,4,409,2016.0,1.0,0.0,2.0,Moderado
2.0,9,2.0,4,409,2016.0,1.0,0.0,2.0,Moderado
2.0,9,2.0,17,1711,2018.0,1.0,1.0,1.0,Moderado
2.0,9,2.0,17,1711,2018.0,1.0,1.0,1.0,Moderado
2.0,9,3.0,1,101,2018.0,1.0,2.0,2.0,Moderado
2.0,9,3.0,1,101,2018.0,1.0,2.0,2.0,Moderado
2.0,9,3.0,3,312,2023.0,1.0,1.0,0.0,Moderado
2.0,9,3.0,3,312,2023.0,1.0,1.0,0.0,Moderado
2.0,9,3.0,10,1014,2023.0,1.0,1.0,0.0,Moderado
2.0,9,3.0,10,1014,2023.0,1.0,1.0,0.0,Moderado
2.0,9,5.0,1,102,2018.0,1.0,1.0,0.0,Moderado
2.0,9,5.0,10,1001,2022.0,1.0,1.0,0.0,Moderado
2.0,9,5.0,10,1001,2022.0,1.0,1.0,0.0,Moderado
2.0,9,5.0,18,1801,2018.0,1.0,0.0,2.0,Moderado
2.0,9,5.0,18,1801,2018.0,1.0,0.0,2.0,Moderado
2.0,9,6.0,5,510,2023.0,1.0,1.0,0.0,Moderado
2.0,9,6.0,5,510,2023.0,1.0,1.0,0.0,Moderado
2.0,9,7.0,3,301,2017.0,1.0,0.0,2.0,Moderado
2.0,9,7.0,3,301,2017.0,1.0,0.0,2.0,Moderado
2.0,9,7.0,17,1712,2022.0,1.0,1.0,0.0,Moderado
2.0,9,8.0,1,101,2023.0,1.0,1.0,0.0,Moderado
2.0,9,8.0,1,101,2023.0,1.0,1.0,0.0,Moderado
2.0,9,8.0,6,610,2016.0,1.0,1.0,0.0,Moderado
2.0,9,8.0,6,610,2016.0,1.0,1.0,0.0,Moderado
2.0,9,9.0,4,414,2022.0,1.0,0.0,2.0,Moderado
2.0,9,9.0,4,414,2022.0,1.0,0.0,2.0,Moderado
2.0,9,10.0,6,602,2023.0,1.0,0.0,2.0,Moderado
2.0,9,10.0,6,602,2023.0,1.0,0.0,2.0,Moderado
2.0,9,10.0,18,1801,2023.0,1.0,1.0,2.0,Moderado
2.0,9,10.0,18,1801,2023.0,1.0,1.0,2.0,Moderado
2.0,9,11.0,1,101,2017.0,1.0,0.0,2.0,Moderado
2.0,9,11.0,1,101,2017.0,1.0,0.0,2.0,Moderado
2.0,9,11.0,1,115,2020.0,1.0,1.0,0.0,Moderado
2.0,9,11.0,15,1503,2021.0,1.0,1.0,0.0,Moderado
2.0,9,11.0,20,2004,2018.0,1.0,0.0,2.0,Moderado
2.0,9,12.0,1,101,2022.0,1.0,0.0,2.0,Moderado
2.0,9,12.0,10,1014,2023.0,1.0,0.0,2.0,Moderado
2.0,9,13.0,1,101,2020.0,2.0,0.0,2.0,Moderado
2.0,9,13.0,1,101,2020.0,2.0,0.0,2.0,Moderado
2.0,9,13.0,3,307,2021.0,1.0,1.0,0.0,Moderado
2.0,9,13.0,3,307,2021.0,1.0,1.0,0.0,Moderado
2.0,9,13.0,10,1015,2017.0,1.0,0.0,5.0,Moderado
2.0,9,13.0,10,1015,2017.0,1.0,0.0,5.0,Moderado
2.0,9,13.0,18,1803,2015.0,1.0,0.0,2.0,Moderado
2.0,9,13.0,19,1904,2023.0,1.0,1.0,0.0,Moderado
2.0,9,13.0,19,1904,2023.0,1.0,1.0,0.0,Moderado
2.0,9,14.0,1,101,2020.0,1.0,0.0,2.0,Moderado
2.0,9,14.0,1,101,2020.0,1.0,0.0,2.0,Moderado
2.0,9,14.0,5,501,2015.0,1.0,1.0,0.0,Moderado
2.0,9,14.0,9,917,2023.0,1.0,1.0,0.0,Moderado
2.0,9,14.0,16,1601,2022.0,1.0,1.0,0.0,Moderado
2.0,9,15.0,13,1326,2023.0,1.0,0.0,2.0,Moderado
2.0,9,15.0,13,1326,2023.0,1.0,0.0,2.0,Moderado
2.0,9,15.0,17,1709,2022.0,1.0,1.0,2.0,Moderado
2.0,9,16.0,6,601,2015.0,2.0,1.0,1.0,Moderado
2.0,9,16.0,6,601,2015.0,2.0,1.0,1.0,Moderado
2.0,9,16.0,9,901,2020.0,1.0,0.0,2.0,Moderado
2.0,9,17.0,1,101,2017.0,1.0,0.0,2.0,Moderado
2.0,9,17.0,1,101,2023.0,1.0,1.0,1.0,Moderado
2.0,9,17.0,3,301,2020.0,1.0,0.0,2.0,Moderado
2.0,9,17.0,5,505,2023.0,1.0,1.0,2.0,Moderado
2.0,9,17.0,5,505,2023.0,1.0,1.0,2.0,Moderado
2.0,9,17.0,19,1904,2019.0,1.0,0.0,2.0,Moderado
2.0,9,17.0,19,1904,2019.0,1.0,0.0,2.0,Moderado
2.0,9,18.0,1,107,2020.0,1.0,0.0,2.0,Moderado
2.0,9,19.0,1,101,2016.0,1.0,1.0,0.0,Moderado
2.0,9,19.0,1,101,2016.0,1.0,1.0,0.0,Moderado
2.0,9,19.0,1,101,2018.0,2.0,0.0,2.0,Moderado
2.0,9,19.0,1,101,2022.0,1.0,1.0,0.0,Moderado
2.0,9,19.0,1,101,2022.0,1.0,1.0,0.0,Moderado
2.0,9,19.0,5,501,2017.0,1.0,1.0,0.0,Moderado
2.0,9,19.0,5,501,2017.0,1.0,1.0,0.0,Moderado
2.0,9,19.0,11,1106,2020.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,1,101,2013.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,1,101,2013.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,1,114,2022.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,1,114,2022.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,5,506,2018.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,6,606,2020.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,6,606,2020.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,7,704,2016.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,11,1108,2020.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,22,2217,2016.0,1.0,1.0,0.0,Moderado
2.0,9,20.0,22,2217,2016.0,1.0,1.0,0.0,Moderado
2.0,9,21.0,5,501,2018.0,1.0,0.0,2.0,Moderado
2.0,9,21.0,6,602,2015.0,1.0,1.0,0.0,Moderado
2.0,9,21.0,16,1601,2016.0,1.0,0.0,2.0,Moderado
2.0,9,21.0,16,1601,2016.0,1.0,0.0,2.0,Moderado
2.0,9,21.0,18,1802,2015.0,1.0,1.0,0.0,Moderado
2.0,9,21.0,18,1802,2015.0,1.0,1.0,0.0,Moderado
2.0,9,22.0,1,101,2021.0,1.0,1.0,2.0,Moderado
2.0,9,22.0,4,401,2023.0,1.0,1.0,1.0,Moderado
2.0,9,22.0,12,1215,2023.0,1.0,1.0,0.0,Moderado
2.0,9,22.0,12,1215,2023.0,1.0,1.0,0.0,Moderado
2.0,9,22.0,19,1903,2017.0,1.0,1.0,0.0,Moderado
2.0,9,22.0,19,1903,2017.0,1.0,1.0,0.0,Moderado
2.0,9,23.0,1,101,2023.0,1.0,0.0,3.0,Moderado
2.0,9,23.0,1,101,2023.0,1.0,0.0,3.0,Moderado
2.0,9,23.0,7,719,2018.0,1.0,0.0,2.0,Moderado
2.0,9,23.0,7,719,2018.0,1.0,0.0,2.0,Moderado
2.0,9,23.0,16,1609,2022.0,1.0,1.0,0.0,Moderado
2.0,9,23.0,16,1609,2022.0,1.0,1.0,0.0,Moderado
2.0,10,0.0,1,115,2021.0,1.0,1.0,0.0,Moderado
2.0,10,0.0,1,115,2021.0,1.0,1.0,0.0,Moderado
2.0,10,0.0,1,116,2021.0,1.0,1.0,0.0,Moderado
2.0,10,0.0,5,501,2023.0,1.0,0.0,3.0,Moderado
2.0,10,0.0,5,501,2023.0,1.0,0.0,3.0,Moderado
2.0,10,0.0,11,1101,2017.0,1.0,1.0,1.0,Moderado
2.0,10,0.0,11,1101,2017.0,1.0,1.0,1.0,Moderado
2.0,10,0.0,14,1420,2016.0,1.0,1.0,0.0,Moderado
2.0,10,0.0,14,1420,2016.0,1.0,1.0,0.0,Moderado
2.0,10,0.0,19,1901,2022.0,1.0,1.0,0.0,Moderado
2.0,10,0.0,19,1901,2022.0,1.0,1.0,0.0,Moderado
2.0,10,1.0,1,101,2021.0,1.0,0.0,2.0,Moderado
2.0,10,1.0,1,101,2021.0,1.0,0.0,2.0,Moderado
2.0,10,1.0,2,207,2021.0,1.0,1.0,0.0,Moderado
2.0,10,1.0,2,207,2021.0,1.0,1.0,0.0,Moderado
2.0,10,1.0,16,1613,2016.0,1.0,1.0,0.0,Moderado
2.0,10,1.0,19,1902,2016.0,1.0,0.0,2.0,Moderado
2.0,10,1.0,19,1902,2016.0,1.0,0.0,2.0,Moderado
2.0,10,2.0,10,1004,2016.0,1.0,0.0,2.0,Moderado
2.0,10,2.0,10,1004,2016.0,1.0,0.0,2.0,Moderado
2.0,10,3.0,1,109,2016.0,1.0,0.0,2.0,Moderado
2.0,10,3.0,1,109,2016.0,1.0,0.0,2.0,Moderado
2.0,10,3.0,14,1406,2016.0,1.0,1.0,0.0,Moderado
2.0,10,4.0,1,101,2023.0,1.0,1.0,0.0,Moderado
2.0,10,4.0,1,101,2023.0,1.0,1.0,0.0,Moderado
2.0,10,4.0,16,1607,2016.0,1.0,1.0,1.0,Moderado
2.0,10,4.0,16,1607,2016.0,1.0,1.0,1.0,Moderado
2.0,10,5.0,5,1702,2023.0,1.0,1.0,1.0,Moderado
2.0,10,6.0,1,101,2016.0,1.0,0.0,2.0,Moderado
2.0,10,6.0,1,107,2016.0,1.0,1.0,0.0,Moderado
2.0,10,6.0,1,107,2016.0,1.0,1.0,0.0,Moderado
2.0,10,8.0,1,101,2013.0,1.0,1.0,0.0,Moderado
2.0,10,8.0,1,101,2013.0,1.0,1.0,0.0,Moderado
2.0,10,8.0,1,101,2013.0,1.0,1.0,0.0,Moderado
2.0,10,8.0,1,101,2018.0,1.0,0.0,2.0,Moderado
2.0,10,8.0,5,511,2022.0,1.0,0.0,3.0,Moderado
2.0,10,8.0,5,513,2022.0,1.0,0.0,3.0,Moderado
2.0,10,8.0,5,513,2022.0,1.0,0.0,3.0,Moderado
2.0,10,10.0,13,1323,2016.0,1.0,1.0,0.0,Moderado
2.0,10,10.0,13,1323,2016.0,1.0,1.0,0.0,Moderado
2.0,10,10.0,17,1706,2017.0,1.0,1.0,0.0,Moderado
2.0,10,10.0,17,1706,2017.0,1.0,1.0,0.0,Moderado
2.0,10,10.0,18,1801,2023.0,1.0,1.0,0.0,Moderado
2.0,10,10.0,18,1801,2023.0,1.0,1.0,0.0,Moderado
2.0,10,11.0,9,920,2018.0,1.0,1.0,0.0,Moderado
2.0,10,11.0,10,1004,2018.0,1.0,0.0,4.0,Moderado
2.0,10,11.0,11,1108,2023.0,1.0,0.0,2.0,Moderado
2.0,10,11.0,19,1901,2018.0,1.0,1.0,0.0,Moderado
2.0,10,11.0,19,1901,2018.0,1.0,1.0,0.0,Moderado
2.0,10,11.0,19,1905,2015.0,1.0,0.0,2.0,Moderado
2.0,10,11.0,19,1905,2015.0,1.0,0.0,2.0,Moderado
2.0,10,11.0,19,1905,2015.0,1.0,0.0,2.0,Moderado
2.0,10,11.0,20,2001,2021.0,1.0,1.0,4.0,Moderado
2.0,10,14.0,1,108,2018.0,1.0,0.0,2.0,Moderado
2.0,10,14.0,1,108,2018.0,1.0,0.0,2.0,Moderado
2.0,10,14.0,13,1312,2016.0,1.0,1.0,0.0,Moderado
2.0,10,14.0,13,1312,2016.0,1.0,1.0,0.0,Moderado
2.0,10,15.0,1,101,2015.0,1.0,0.0,2.0,Moderado
2.0,10,15.0,1,101,2015.0,1.0,0.0,2.0,Moderado
2.0,10,15.0,1,101,2015.0,1.0,0.0,2.0,Moderado
2.0,10,15.0,6,603,2022.0,1.0,0.0,4.0,Moderado
2.0,10,15.0,9,901,2021.0,1.0,1.0,0.0,Moderado
2.0,10,15.0,9,901,2021.0,1.0,1.0,0.0,Moderado
2.0,10,15.0,14,1420,2017.0,1.0,1.0,0.0,Moderado
2.0,10,15.0,14,1420,2017.0,1.0,1.0,0.0,Moderado
2.0,10,15.0,17,1712,2017.0,1.0,0.0,3.0,Moderado
2.0,10,15.0,17,1712,2017.0,1.0,0.0,3.0,Moderado
2.0,10,17.0,1,116,2019.0,1.0,0.0,2.0,Moderado
2.0,10,17.0,1,116,2019.0,1.0,0.0,2.0,Moderado
2.0,10,17.0,1,117,2021.0,1.0,1.0,0.0,Moderado
2.0,10,17.0,1,117,2021.0,1.0,1.0,0.0,Moderado
2.0,10,17.0,17,1708,2023.0,1.0,0.0,2.0,Moderado
2.0,10,17.0,17,1711,2016.0,1.0,1.0,0.0,Moderado
2.0,10,18.0,10,1001,2023.0,1.0,0.0,3.0,Moderado
2.0,10,18.0,10,1001,2023.0,1.0,0.0,3.0,Moderado
2.0,10,18.0,12,1215,2021.0,1.0,0.0,2.0,Moderado
2.0,10,18.0,12,1215,2021.0,1.0,0.0,2.0,Moderado
2.0,10,19.0,1,101,2020.0,2.0,0.0,4.0,Moderado
2.0,10,19.0,1,101,2020.0,2.0,0.0,4.0,Moderado
2.0,10,19.0,5,501,2016.0,1.0,1.0,0.0,Moderado
2.0,10,19.0,10,1010,2015.0,1.0,1.0,0.0,Moderado
2.0,10,19.0,10,1010,2015.0,1.0,1.0,0.0,Moderado
2.0,10,19.0,10,1010,2015.0,1.0,1.0,0.0,Moderado
2.0,10,19.0,17,1705,2023.0,1.0,1.0,0.0,Moderado
2.0,10,19.0,17,1705,2023.0,1.0,1.0,0.0,Moderado
2.0,10,20.0,1,101,2015.0,1.0,1.0,0.0,Moderado
2.0,10,20.0,1,101,2015.0,1.0,1.0,0.0,Moderado
2.0,10,20.0,1,101,2015.0,1.0,1.0,0.0,Moderado
2.0,10,20.0,1,101,2016.0,1.0,0.0,2.0,Moderado
2.0,10,20.0,1,101,2021.0,1.0,1.0,0.0,Moderado
2.0,10,20.0,1,101,2021.0,1.0,1.0,0.0,Moderado
2.0,10,20.0,1,115,2022.0,1.0,1.0,0.0,Moderado
2.0,10,20.0,16,1604,2023.0,1.0,1.0,0.0,Moderado
2.0,10,20.0,16,1604,2023.0,1.0,1.0,0.0,Moderado
2.0,10,21.0,1,101,2021.0,1.0,1.0,0.0,Moderado
2.0,10,21.0,11,1101,2015.0,1.0,0.0,3.0,Moderado
2.0,10,21.0,13,1317,2015.0,1.0,0.0,3.0,Moderado
2.0,10,21.0,13,1317,2015.0,1.0,0.0,3.0,Moderado
2.0,10,21.0,17,1703,2021.0,1.0,1.0,1.0,Moderado
2.0,10,22.0,1,101,2017.0,1.0,1.0,0.0,Moderado
2.0,10,22.0,1,101,2017.0,1.0,1.0,0.0,Moderado
2.0,10,22.0,1,101,2018.0,1.0,0.0,4.0,Moderado
2.0,10,22.0,1,101,2021.0,2.0,1.0,1.0,Moderado
2.0,10,22.0,1,101,2021.0,2.0,1.0,1.0,Moderado
2.0,10,22.0,5,501,2016.0,1.0,1.0,0.0,Moderado
2.0,10,22.0,5,501,2016.0,1.0,1.0,0.0,Moderado
2.0,10,22.0,19,1901,2015.0,1.0,0.0,2.0,Moderado
2.0,10,22.0,19,1901,2015.0,1.0,0.0,2.0,Moderado
2.0,10,22.0,19,1901,2015.0,1.0,0.0,2.0,Moderado
2.0,10,22.0,22,2212,2016.0,1.0,0.0,4.0,Moderado
2.0,10,22.0,22,2212,2016.0,1.0,0.0,4.0,Moderado
2.0,10,23.0,1,101,2015.0,1.0,0.0,2.0,Moderado
2.0,10,23.0,1,101,2021.0,1.0,1.0,1.0,Moderado
2.0,10,23.0,18,1801,2019.0,1.0,1.0,0.0,Moderado
2.0,10,23.0,18,1801,2019.0,1.0,1.0,0.0,Moderado
2.0,11,0.0,1,101,2019.0,1.0,0.0,2.0,Moderado
2.0,11,0.0,1,101,2019.0,1.0,0.0,2.0,Moderado
2.0,11,0.0,1,115,2018.0,1.0,0.0,2.0,Moderado
2.0,11,0.0,1,115,2018.0,1.0,0.0,2.0,Moderado
2.0,11,0.0,3,301,2023.0,1.0,1.0,0.0,Moderado
