dia_ocu,mes_ocu,año_ocu,hora_ocu,depto_ocu,mupio_ocu,tipo_veh,color_veh,modelo_veh,tipo_accidente,marca_veh
3,Octubre,2023,20,Santa Rosa,Chiquimulilla,Camioneta,Gris,2012,Colisión,Ignorado
3,Octubre,2023,7,Retalhuleu,San Felipe Retalhuleu,Camión,Ignorado,Ignorado,Colisión,Ignorado
3,Octubre,2023,17,Retalhuleu,Nuevo San Carlos,Motocicleta,Azul,Ignorado,Colisión,Ignorado
3,Octubre,2023,5,Alta Verapaz,San Cristóbal Verapaz,Automóvil,Ignorado,1998,Colisión,Honda
3,Octubre,2023,16,Petén,Santa Ana,Cabezal,Negro,Ignorado,Colisión,Freightliner
3,Octubre,2023,12,Chimaltenango,Tecpán Guatemala,Camioneta,Anaranjado,Ignorado,Colisión,Ford
3,Octubre,2023,8,Sacatepequez,Sumpango,Pick up,Blanco,Ignorado,Colisión,Ignorado
4,Octubre,2023,12,Guatemala,San José del Golfo,Cabezal,Blanco,1999,Embarrancó,Freightliner
4,Octubre,2023,18,Guatemala,Guatemala,Moto taxi,Ignorado,Ignorado,Embarrancó,Ignorado
4,Octubre,2023,8,Guatemala,Guatemala,Automóvil,Beige,1991,Colisión,Toyota
4,Octubre,2023,11,Guatemala,Guatemala,Automóvil,Negro,Ignorado,Colisión,Honda
4,Octubre,2023,14,Guatemala,Guatemala,Automóvil,Rojo,Ignorado,Colisión,Toyota
4,Octubre,2023,19,Guatemala,Mixco,Motocicleta,Negro,2022,Colisión,Suzuki
4,Octubre,2023,17,Jutiapa,Asunción Mita,Automóvil,Ignorado,Ignorado,Derrape,Ignorado
4,Octubre,2023,19,Zacapa,Zacapa,Camión,Rojo,Ignorado,Colisión,Kenworth
4,Octubre,2023,19,Zacapa,Gualán,Motocicleta,Ignorado,Ignorado,Colisión,Suzuki
4,Octubre,2023,21,Izabal,Los Amates,Motocicleta,Rojo,Ignorado,Derrape,Honda
4,Octubre,2023,20,Petén,San Benito,Motocicleta,Negro,Ignorado,Colisión,Ignorado
5,Octubre,2023,7,Guatemala,Guatemala,Camioneta,Blanco,2016,Colisión,Honda
5,Octubre,2023,18,Guatemala,Guatemala,Automóvil,Verde,1994,Colisión,Toyota
5,Octubre,2023,22,Guatemala,Guatemala,Motocicleta,Negro,Ignorado,Choque,Suzuki
5,Octubre,2023,21,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Colisión,Honda
5,Octubre,2023,22,Guatemala,Guatemala,Automóvil,Negro,2011,Choque,Mazda
5,Octubre,2023,0,Guatemala,Guatemala,Automóvil,Gris,2011,Colisión,Mazda
5,Octubre,2023,9,Guatemala,Guatemala,Automóvil,Gris,Ignorado,Colisión,Honda
5,Octubre,2023,16,Guatemala,Villa Nueva,Automóvil,Negro,2008,Colisión,Mazda
5,Octubre,2023,0,Jutiapa,Jutiapa,Automóvil,Beige,Ignorado,Colisión,Honda
5,Octubre,2023,8,Jutiapa,Agua Blanca,Motocicleta,Gris,2007,Derrape,Suzuki
5,Octubre,2023,5,Jalapa,Mataquescuintla,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
5,Octubre,2023,5,Zacapa,Usumatlán,Motocicleta,Rojo,Ignorado,Colisión,Freedom
5,Octubre,2023,7,Escuintla,Palín,Pick up,Blanco,Ignorado,Choque,Mazda
5,Octubre,2023,0,Alta Verapaz,Chisec,Camión,Blanco,Ignorado,Colisión,Hino
5,Octubre,2023,18,El Progreso,San Agustín Acasaguastlán,Motocicleta,Rojo,2021,Colisión,Yamaha
5,Octubre,2023,11,Sacatepequez,San Miguel Dueñas,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
6,Octubre,2023,0,Guatemala,Guatemala,Automóvil,Azul,2010,Colisión,Mazda
6,Octubre,2023,14,Guatemala,Guatemala,Motocicleta,Negro,2011,Derrape,Kawasaki
6,Octubre,2023,18,Guatemala,Guatemala,Camioneta,Rojo,2010,Colisión,Mitsubishi
6,Octubre,2023,17,Guatemala,Guatemala,Camioneta,Anaranjado,Ignorado,Colisión,Kia
6,Octubre,2023,17,Guatemala,Guatemala,Motocicleta,Azul,2021,Colisión,TVS Apache
6,Octubre,2023,17,Guatemala,Villa Canales,Bus urbano,Blanco,Ignorado,Colisión,Internacional
6,Octubre,2023,19,Guatemala,Villa Canales,Automóvil,Azul,Ignorado,Colisión,Ignorado
6,Octubre,2023,21,Guatemala,Villa Canales,Camión,Blanco,1989,Colisión,Mercedes Benz
6,Octubre,2023,20,Guatemala,Petapa,Motocicleta,Negro,Ignorado,Colisión,Ignorado
6,Octubre,2023,13,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
6,Octubre,2023,22,Escuintla,San José,Cabezal,Blanco,Ignorado,Colisión,Freightliner
6,Octubre,2023,0,El Progreso,San Agustín Acasaguastlán,Motocicleta,Negro,2012,Colisión,Suzuki
7,Octubre,2023,9,Guatemala,Guatemala,Camioneta,Azul,2011,Colisión,Hyundai
7,Octubre,2023,21,Guatemala,Guatemala,Automóvil,Blanco,2014,Colisión,Hyundai
7,Octubre,2023,12,Guatemala,San Pedro Ayampuc,Bus urbano,Rojo,1999,Colisión,Internacional
7,Octubre,2023,20,Guatemala,Guatemala,Automóvil,Ignorado,2010,Colisión,Honda
7,Octubre,2023,5,Guatemala,Guatemala,Automóvil,Gris,2016,Choque,Nissan
7,Octubre,2023,22,Guatemala,Guatemala,Motocicleta,Negro,2021,Choque,Honda
7,Octubre,2023,21,Guatemala,Guatemala,Automóvil,Ignorado,Ignorado,Colisión,Ignorado
7,Octubre,2023,12,Guatemala,Guatemala,Automóvil,Gris,Ignorado,Colisión,BMW
7,Octubre,2023,12,Guatemala,Amatitlán,Motocicleta,Rojo,Ignorado,Colisión,TVS Apache
7,Octubre,2023,20,Guatemala,Mixco,Camioneta,Verde,2005,Colisión,Scion
7,Octubre,2023,23,Chiquimula,Chiquimula,Bus urbano,Blanco,2018,Choque,Toyota
7,Octubre,2023,6,Zacapa,Zacapa,Motocicleta,Rojo,Ignorado,Colisión,Italika
7,Octubre,2023,21,Escuintla,Tiquisate,Cabezal,Azul,Ignorado,Colisión,Freightliner
7,Octubre,2023,23,Escuintla,Masagua,Cabezal,Corinto,2005,Colisión,Freightliner
7,Octubre,2023,22,Escuintla,Escuintla,Motocicleta,Verde,Ignorado,Choque,Benelli
7,Octubre,2023,0,Quetzaltenango,Coatepeque,Automóvil,Gris,2007,Colisión,Mazda
7,Octubre,2023,3,Chimaltenango,Chimaltenango,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
7,Octubre,2023,14,Sacatepequez,San Lucas Sacatepéquez,Camioneta,Amarillo,2003,Colisión,Honda
7,Octubre,2023,22,Guatemala,Guatemala,Motocicleta,Negro,2021,Colisión,Honda
7,Octubre,2023,23,Escuintla,San José,Automóvil,Azul,2007,Colisión,Hyundai
8,Octubre,2023,23,Guatemala,Guatemala,Motocicleta,Azul,Ignorado,Colisión,Haojue
8,Octubre,2023,19,Guatemala,Guatemala,Motocicleta,Blanco,Ignorado,Colisión,MRT
8,Octubre,2023,16,Guatemala,Guatemala,Camioneta,Gris,Ignorado,Colisión,Honda
8,Octubre,2023,1,Guatemala,Guatemala,Automóvil,Anaranjado,2017,Colisión,Mazda
8,Octubre,2023,13,Guatemala,Guatemala,Automóvil,Negro,Ignorado,Colisión,Honda
8,Octubre,2023,3,Guatemala,Mixco,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
8,Octubre,2023,22,Guatemala,Mixco,Camioneta,Azul,2008,Colisión,Honda
8,Octubre,2023,20,Jutiapa,Jutiapa,Camioneta,Gris,2004,Colisión,Honda
8,Octubre,2023,2,Jutiapa,Moyuta,Motocicleta,Ignorado,Ignorado,Colisión,Italika
8,Octubre,2023,0,Escuintla,Siquinalá,Camión,Blanco,Ignorado,Choque,Kia
8,Octubre,2023,2,Escuintla,Escuintla,Motocicleta,Azul,2023,Colisión,Otros
8,Octubre,2023,16,Escuintla,Siquinalá,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
8,Octubre,2023,17,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
8,Octubre,2023,8,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
8,Octubre,2023,18,Escuintla,Tiquisate,Motocicleta,Azul,Ignorado,Choque,Bajaj
8,Octubre,2023,7,Santa Rosa,Cuilapa,Pick up,Blanco,1988,Colisión,Dodge
8,Octubre,2023,7,Alta Verapaz,San Juan Chamelco,Automóvil,Gris,2020,Colisión,Nissan
8,Octubre,2023,20,Izabal,Morales,Motocicleta,Negro,Ignorado,Choque,Italika
8,Octubre,2023,1,Chimaltenango,El Tejar,Automóvil,Rojo,Ignorado,Choque,Honda
9,Octubre,2023,12,Guatemala,San Pedro Ayampuc,Camión,Blanco,Ignorado,Embarrancó,Hyundai
9,Octubre,2023,2,Guatemala,Santa Catarina Pinula,Motocicleta,Negro,2021,Colisión,Suzuki
9,Octubre,2023,23,Guatemala,Guatemala,Motocicleta,Gris,2023,Derrape,TVS Apache
9,Octubre,2023,19,Guatemala,Amatitlán,Automóvil,Ignorado,2019,Colisión,BYD
9,Octubre,2023,6,Jutiapa,Jutiapa,Automóvil,Ignorado,Ignorado,Embarrancó,Ignorado
9,Octubre,2023,13,Jutiapa,Atescatempa,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
9,Octubre,2023,9,Zacapa,Zacapa,Motocicleta,Azul,Ignorado,Derrape,Suzuki
9,Octubre,2023,20,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
9,Octubre,2023,17,Escuintla,San José,Motocicleta,Azul,Ignorado,Colisión,Bajaj
9,Octubre,2023,19,Santa Rosa,Barberena,Automóvil,Gris,2012,Choque,Ignorado
9,Octubre,2023,1,El Progreso,Guastatoya,Pick up,Negro,Ignorado,Colisión,Ignorado
9,Octubre,2023,2,Chimaltenango,Tecpán Guatemala,Motocicleta,Ignorado,Ignorado,Derrape,Bajaj
9,Octubre,2023,20,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
10,Octubre,2023,7,Guatemala,Guatemala,Automóvil,Rojo,1999,Colisión,Mitsubishi
10,Octubre,2023,16,Guatemala,San José Pinula,Motocicleta,Verde,Ignorado,Derrape,Kawasaki
10,Octubre,2023,21,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
10,Octubre,2023,18,Guatemala,Villa Canales,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
10,Octubre,2023,17,Zacapa,Huité,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
10,Octubre,2023,14,Zacapa,Estanzuela,Motocicleta,Rojo,Ignorado,Colisión,MRT
10,Octubre,2023,14,Escuintla,Tiquisate,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
10,Octubre,2023,18,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
10,Octubre,2023,8,Quetzaltenango,Coatepeque,Motocicleta,Negro,Ignorado,Colisión,Bajaj
10,Octubre,2023,22,Izabal,Puerto Barrios,Motocicleta,Negro,Ignorado,Colisión,Italika
11,Octubre,2023,0,Guatemala,Guatemala,Camioneta,Blanco,Ignorado,Colisión,Kia
11,Octubre,2023,12,Zacapa,Zacapa,Camioneta,Blanco,Ignorado,Colisión,Toyota
11,Octubre,2023,17,Quetzaltenango,La Esperanza,Camioneta,Verde,Ignorado,Choque,Hyundai
11,Octubre,2023,15,Huehuetenango,Huehuetenango,Camioneta,Gris,Ignorado,Colisión,Ignorado
11,Octubre,2023,23,Baja Verapaz,Salamá,Camión,Blanco,Ignorado,Vuelco,Ignorado
12,Octubre,2023,8,Guatemala,Guatemala,Pick up,Gris,2022,Colisión,Isuzu
12,Octubre,2023,12,Guatemala,Guatemala,Motocicleta,Negro,Ignorado,Choque,TVS Apache
12,Octubre,2023,9,Guatemala,Guatemala,Pick up,Negro,2008,Colisión,Mitsubishi
12,Octubre,2023,13,Guatemala,Mixco,Motocicleta,Negro,2023,Colisión,Haojue
12,Octubre,2023,13,Retalhuleu,Champerico,Pick up,Gris,Ignorado,Colisión,Toyota
12,Octubre,2023,18,Quetzaltenango,Coatepeque,Microbús,Blanco,Ignorado,Colisión,Toyota
12,Octubre,2023,6,San Marcos,Ocós,Pick up,Rojo,1986,Vuelco,Toyota
12,Octubre,2023,19,El Progreso,San Agustín Acasaguastlán,Camioneta,Verde,Ignorado,Colisión,Ford
12,Octubre,2023,13,Petén,San Andrés,Pick up,Blanco,Ignorado,Choque,Mitsubishi
12,Octubre,2023,13,Chimaltenango,Chimaltenango,Bus urbano,Blanco,2009,Colisión,Hyundai
12,Octubre,2023,5,Sacatepequez,Ciudad Vieja,Motocicleta,Gris,Ignorado,Colisión,Asia Hero
13,Octubre,2023,13,Guatemala,Guatemala,Motocicleta,Negro,2019,Colisión,Bajaj
13,Octubre,2023,5,Guatemala,Guatemala,Camión,Verde,Ignorado,Colisión,Ignorado
13,Octubre,2023,19,Guatemala,Guatemala,Motocicleta,Blanco,2022,Colisión,Bajaj
13,Octubre,2023,0,Guatemala,Guatemala,Motocicleta,Rojo,Ignorado,Derrape,TVS Apache
13,Octubre,2023,20,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
13,Octubre,2023,1,Guatemala,Guatemala,Motocicleta,Blanco,Ignorado,Derrape,Ignorado
13,Octubre,2023,17,Guatemala,Petapa,Bus urbano,Ignorado,Ignorado,Colisión,Ignorado
13,Octubre,2023,18,Guatemala,Mixco,Camioneta,Café,1999,Colisión,Jeep
13,Octubre,2023,14,Escuintla,San José,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
13,Octubre,2023,20,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
13,Octubre,2023,23,Guatemala,Guatemala,Motocicleta,Azul,2022,Colisión,Yamaha
13,Octubre,2023,23,Escuintla,Santa Lucía Cotzumalguapa,Motocicleta,Azul,Ignorado,Colisión,Yamaha
14,Octubre,2023,8,Guatemala,Guatemala,Microbús,Verde,2007,Colisión,Toyota
14,Octubre,2023,21,Guatemala,Guatemala,Pick up,Ignorado,2009,Colisión,Nissan
14,Octubre,2023,14,Guatemala,Guatemala,Motocicleta,Negro,2022,Derrape,Bajaj
14,Octubre,2023,5,Guatemala,Santa Catarina Pinula,Camión,Blanco,2006,Colisión,Freightliner
14,Octubre,2023,3,Guatemala,Guatemala,Motocicleta,Rojo,Ignorado,Colisión,Italika
14,Octubre,2023,2,Guatemala,Villa Nueva,Motocicleta,Rojo,2005,Derrape,Bajaj
14,Octubre,2023,15,Guatemala,Villa Canales,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
14,Octubre,2023,8,Guatemala,Mixco,Camioneta,Gris,2007,Colisión,Kia
14,Octubre,2023,13,Guatemala,Mixco,Camión,Ignorado,Ignorado,Colisión,Ignorado
14,Octubre,2023,18,Chiquimula,Chiquimula,Pick up,Corinto,1994,Colisión,Toyota
14,Octubre,2023,21,Zacapa,Gualán,Motocicleta,Rojo,Ignorado,Colisión,Ignorado
14,Octubre,2023,23,Escuintla,San José,Motocicleta,Verde,Ignorado,Colisión,MRT
14,Octubre,2023,23,Escuintla,Guanagazapa,Bus urbano,Amarillo,Ignorado,Colisión,Internacional
14,Octubre,2023,18,Escuintla,San José,Camioneta,Gris,Ignorado,Colisión,Toyota
14,Octubre,2023,20,Escuintla,Escuintla,Motocicleta,Negro,Ignorado,Choque,Avanti
14,Octubre,2023,20,Escuintla,Tiquisate,Motocicleta,Negro,Ignorado,Colisión,Yamaha
14,Octubre,2023,16,Santa Rosa,Santa Cruz el Naranjo,Camioneta,Verde,Ignorado,Colisión,Toyota
14,Octubre,2023,10,Suchitepéquez,Cuyotenango,Cabezal,Blanco,2005,Colisión,Freightliner
14,Octubre,2023,0,Alta Verapaz,Panzós,Motocicleta,Negro,Ignorado,Derrape,AHM
14,Octubre,2023,18,Baja Verapaz,Salamá,Motocicleta,Blanco,Ignorado,Colisión,Movesa
14,Octubre,2023,6,Izabal,Morales,Cabezal,Rojo,Ignorado,Colisión,Freightliner
14,Octubre,2023,14,Quiché,Ixcán,Motocicleta,Negro,Ignorado,Colisión,Ignorado
14,Octubre,2023,22,Sacatepequez,Antigua Guatemala,Motocicleta,Negro,Ignorado,Colisión,Bajaj
15,Octubre,2023,20,Guatemala,Guatemala,Motocicleta,Blanco,2022,Derrape,Asia Hero
15,Octubre,2023,23,Guatemala,Amatitlán,Automóvil,Ignorado,Ignorado,Colisión,Ignorado
15,Octubre,2023,2,Guatemala,Petapa,Motocicleta,Negro,Ignorado,Derrape,Ignorado
15,Octubre,2023,1,Guatemala,Mixco,Motocicleta,Negro,Ignorado,Derrape,TVS Apache
15,Octubre,2023,20,Jalapa,Jalapa,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
15,Octubre,2023,0,Chiquimula,Chiquimula,Automóvil,Ignorado,Ignorado,Colisión,Ignorado
15,Octubre,2023,5,Zacapa,Zacapa,Motocicleta,Negro,Ignorado,Derrape,Suzuki
15,Octubre,2023,21,Zacapa,Teculután,Motocicleta,Negro,2019,Derrape,Haojue
15,Octubre,2023,19,Escuintla,Palín,Automóvil,Negro,Ignorado,Colisión,Nissan
15,Octubre,2023,12,Escuintla,Santa Lucía Cotzumalguapa,Pick up,Gris,Ignorado,Colisión,Toyota
15,Octubre,2023,21,Escuintla,Tiquisate,Motocicleta,Negro,Ignorado,Derrape,Bajaj
15,Octubre,2023,20,Quetzaltenango,Quetzaltenango,Bus urbano,Ignorado,Ignorado,Colisión,Internacional
15,Octubre,2023,9,San Marcos,Ayutla,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
15,Octubre,2023,17,Baja Verapaz,San Jerónimo,Automóvil,Azul,Ignorado,Colisión,Toyota
15,Octubre,2023,Ignorada,El Progreso,Guastatoya,Motocicleta,Rojo,Ignorado,Colisión,Italika
15,Octubre,2023,6,Izabal,Morales,Cabezal,Blanco,2006,Colisión,Freightliner
15,Octubre,2023,22,Chimaltenango,San Martín Jilotepeque,Motocicleta,Gris,2021,Derrape,Bajaj
15,Octubre,2023,14,Chimaltenango,San José  Poaquíl,Motocicleta,Rojo,Ignorado,Colisión,TVS Apache
15,Octubre,2023,22,Escuintla,Escuintla,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
16,Octubre,2023,13,Guatemala,San José del Golfo,Moto taxi,Rojo,Ignorado,Vuelco,Bajaj
16,Octubre,2023,17,Guatemala,Guatemala,Motocicleta,Rojo,2022,Derrape,TVS Apache
16,Octubre,2023,15,Guatemala,Santa Catarina Pinula,Motocicleta,Rojo,2004,Derrape,Haojue
16,Octubre,2023,5,Guatemala,Guatemala,Motocicleta,Azul,Ignorado,Derrape,Bajaj
16,Octubre,2023,2,Escuintla,Siquinalá,Pick up,Ignorado,Ignorado,Vuelco,Toyota
16,Octubre,2023,14,Escuintla,Palín,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
17,Octubre,2023,14,Guatemala,Guatemala,Automóvil,Negro,2006,Colisión,Chevrolet
17,Octubre,2023,19,Guatemala,Mixco,Automóvil,Blanco,2000,Colisión,Hyundai
17,Octubre,2023,7,Guatemala,Mixco,Camioneta,Gris,Ignorado,Colisión,Hyundai
17,Octubre,2023,20,Zacapa,Teculután,Motocicleta,Rojo,2011,Colisión,Suzuki
17,Octubre,2023,19,Zacapa,Zacapa,Motocicleta,Ignorado,Ignorado,Derrape,Freedom
17,Octubre,2023,15,Escuintla,Palín,Camión,Celeste,2002,Colisión,Internacional
17,Octubre,2023,12,Santa Rosa,Barberena,Automóvil,Beige,Ignorado,Colisión,Nissan
17,Octubre,2023,11,Suchitepéquez,Mazatenango,Camioneta,Negro,Ignorado,Colisión,Toyota
17,Octubre,2023,16,El Progreso,San Antonio la Paz,Pick up,Gris,2005,Colisión,Chevrolet
17,Octubre,2023,0,Chimaltenango,Chimaltenango,Motocicleta,Rojo,2023,Choque,Serpento
18,Octubre,2023,2,Guatemala,Villa Nueva,Automóvil,Gris,2004,Colisión,Honda
18,Octubre,2023,5,Guatemala,Mixco,Camión,Blanco,Ignorado,Colisión,Kia
18,Octubre,2023,10,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Colisión,Italika
18,Octubre,2023,8,Sacatepequez,San Lucas Sacatepéquez,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
18,Octubre,2023,1,Quetzaltenango,Colomba,Motocicleta,Gris,Ignorado,Derrape,Bajaj
18,Octubre,2023,14,Chimaltenango,Chimaltenango,Motocicleta,Negro,2020,Colisión,Bajaj
18,Octubre,2023,14,Chimaltenango,Chimaltenango,Camioneta,Gris,2006,Colisión,Honda
18,Octubre,2023,2,Baja Verapaz,Purulhá,Automóvil,Rojo,Ignorado,Choque,Ignorado
18,Octubre,2023,19,Escuintla,Palín,Automóvil,Gris,2005,Colisión,Mazda
18,Octubre,2023,23,Santa Rosa,Nueva Santa Rosa,Camioneta,Morado,Ignorado,Colisión,Honda
18,Octubre,2023,21,Guatemala,Villa Nueva,Motocicleta,Blanco,Ignorado,Colisión,Bajaj
19,Octubre,2023,15,Guatemala,Santa Catarina Pinula,Automóvil,Gris,2007,Derrape,Nissan
19,Octubre,2023,20,Guatemala,Guatemala,Camioneta,Gris,2007,Colisión,Hyundai
19,Octubre,2023,13,Guatemala,Villa Nueva,Camión,Ignorado,Ignorado,Colisión,Ignorado
19,Octubre,2023,19,Guatemala,Villa Canales,Motocicleta,Negro,Ignorado,Derrape,Ignorado
19,Octubre,2023,10,Guatemala,Mixco,Automóvil,Verde,1996,Colisión,Toyota
19,Octubre,2023,8,Guatemala,Mixco,Camioneta,Gris,2007,Colisión,Honda
19,Octubre,2023,0,Escuintla,Palín,Microbús,Blanco,2001,Colisión,Hyundai
19,Octubre,2023,9,Santa Rosa,Santa Cruz el Naranjo,Bus urbano,Verde,Ignorado,Colisión,Ignorado
19,Octubre,2023,16,Santa Rosa,Taxisco,Automóvil,Negro,Ignorado,Choque,Honda
19,Octubre,2023,0,Retalhuleu,San Martín Zapotitlán,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
19,Octubre,2023,6,Chimaltenango,Chimaltenango,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
19,Octubre,2023,16,Sacatepequez,Santa Lucía Milpas Altas,Motocicleta,Gris,Ignorado,Colisión,Ignorado
20,Octubre,2023,2,Guatemala,Guatemala,Motocicleta,Rojo,Ignorado,Derrape,Asia Hero
20,Octubre,2023,1,Guatemala,Guatemala,Motocicleta,Negro,Ignorado,Derrape,Bajaj
20,Octubre,2023,2,Guatemala,Mixco,Panel,Blanco,2023,Embarrancó,Changan
20,Octubre,2023,19,Chiquimula,Quezaltepeque,Pick up,Ignorado,Ignorado,Colisión,Ignorado
20,Octubre,2023,19,Chiquimula,Quezaltepeque,Automóvil,Azul,Ignorado,Colisión,Honda
20,Octubre,2023,21,Guatemala,San José Pinula,Motocicleta,Negro,2022,Colisión,Italika
20,Octubre,2023,20,Guatemala,Guatemala,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
20,Octubre,2023,1,Izabal,Puerto Barrios,Automóvil,Negro,2007,Colisión,Honda
20,Octubre,2023,0,Quetzaltenango,Quetzaltenango,Motocicleta,Azul,Ignorado,Colisión,Ignorado
20,Octubre,2023,3,Quetzaltenango,Quetzaltenango,Camión,Blanco,2003,Colisión,Hino
20,Octubre,2023,3,Quetzaltenango,Quetzaltenango,Camioneta,Corinto,2007,Colisión,Ignorado
20,Octubre,2023,20,Baja Verapaz,Purulhá,Pick up,Blanco,Ignorado,Colisión,Ignorado
20,Octubre,2023,20,Sololá,Sololá,Motocicleta,Ignorado,Ignorado,Derrape,Italika
20,Octubre,2023,14,Chimaltenango,Chimaltenango,Motocicleta,Negro,2022,Derrape,Italika
20,Octubre,2023,0,Suchitepéquez,Mazatenango,Automóvil,Corinto,2003,Colisión,Toyota
20,Octubre,2023,12,Escuintla,Escuintla,Camión,Blanco,2014,Colisión,Internacional
20,Octubre,2023,3,Escuintla,San José,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
20,Octubre,2023,11,Escuintla,Siquinalá,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
20,Octubre,2023,14,Sacatepequez,Antigua Guatemala,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
20,Octubre,2023,17,Guatemala,Guatemala,Motocicleta,Negro,Ignorado,Derrape,Suzuki
20,Octubre,2023,23,Escuintla,Escuintla,Motocicleta,Negro,Ignorado,Colisión,Honda
21,Octubre,2023,19,Guatemala,Guatemala,Cabezal,Negro,Ignorado,Colisión,Honda
21,Octubre,2023,17,Guatemala,Guatemala,Motocicleta,Negro,Ignorado,Derrape,Movesa
21,Octubre,2023,19,Jutiapa,San José Acatempa,Pick up,Gris,1999,Choque,Toyota
21,Octubre,2023,19,Jutiapa,Moyuta,Motocicleta,Rojo,Ignorado,Colisión,Honda
21,Octubre,2023,5,Zacapa,Río Hondo,Motocicleta,Blanco,Ignorado,Derrape,Haojue
21,Octubre,2023,18,Zacapa,San Diego,Pick up,Azul,Ignorado,Vuelco,Toyota
21,Octubre,2023,23,Escuintla,Palín,Camión,Blanco,1998,Colisión,Freightliner
28,Octubre,2023,19,Guatemala,Guatemala,Motocicleta,Negro,2018,Derrape,Freedom
21,Octubre,2023,13,Escuintla,Santa Lucía Cotzumalguapa,Microbús,Gris,2001,Choque,Toyota
28,Octubre,2023,4,Guatemala,San Pedro Ayampuc,Automóvil,Ignorado,Ignorado,Colisión,Ignorado
21,Octubre,2023,13,Escuintla,Santa Lucía Cotzumalguapa,Microbús,Gris,2001,Choque,Toyota
28,Octubre,2023,0,Guatemala,Guatemala,Motocicleta,Negro,Ignorado,Derrape,Asia Hero
21,Octubre,2023,12,Escuintla,Guanagazapa,Camioneta,Azul,2011,Colisión,Ignorado
28,Octubre,2023,14,Guatemala,Guatemala,Camioneta,Negro,2015,Colisión,Hyundai
21,Octubre,2023,20,Santa Rosa,Santa Rosa de Lima,Motocicleta,Ignorado,Ignorado,Colisión,Ignorado
28,Octubre,2023,16,Guatemala,Villa Nueva,Camioneta,Azul,Ignorado,Colisión,Honda
21,Octubre,2023,2,Suchitepéquez,San Bernardino,Motocicleta,Ignorado,Ignorado,Choque,Ignorado
28,Octubre,2023,19,Escuintla,Masagua,Motocicleta,Ignorado,Ignorado,Derrape,Ignorado
21,Octubre,2023,21,Quetzaltenango,Quetzaltenango,Camioneta,Gris,Ignorado,Colisión,Toyota
28,Octubre,2023,7,Suchitepéquez,San Bernardino,Bus urbano,Blanco,2006,Colisión,Otros
21,Octubre,2023,1,Quetzaltenango,Colomba,Motocicleta,Negro,Ignorado,Derrape,Bajaj
28,Octubre,2023,15,Huehuetenango,Cuilco,Pick up,Gris,Ignorado,Colisión,Toyota
21,Octubre,2023,20,San Marcos,San Pablo,Automóvil,Corinto,Ignorado,Colisión,Hyundai
28,Octubre,2023,11,Sacatepequez,San Lucas Sacatepéquez,Automóvil,Café,Ignorado,Colisión,Kia
21,Octubre,2023,21,San Marcos,Comitancillo,Moto taxi,Rojo,Ignorado,Colisión,Ignorado
28,Octubre,2023,23,Sacatepequez,Ciudad Vieja,Motocicleta,Rojo,Ignorado,Colisión,Freedom
21,Octubre,2023,20,Huehuetenango,Huehuetenango,Motocicleta,Gris,Ignorado,Colisión,Bajaj
29,Octubre,2023,3,Guatemala,Guatemala,Automóvil,Blanco,2002,Colisión,Chevrolet
21,Octubre,2023,20,Baja Verapaz,Salamá,Motocicleta,Rojo,Ignorado,Colisión,Italika
