dia_ocu,mes_ocu,hora_ocu,depto_ocu,mupio_ocu,año_ocu,numero_vehiculos_involucrados,fallecidos_lesionados
20,2,0,Retalhuleu,Santa Cruz Muluá,2023,1,1
20,2,0,Santa Rosa,Barberena,2023,1,1
20,2,10,Chimaltenango,Patzicía,2023,1,2
20,2,11,Guatemala,Guatemala,2023,1,1
20,2,14,Guatemala,Guatemala,2023,1,1
20,2,14,Quetzaltenango,Coatepeque,2023,1,2
20,2,17,Guatemala,Petapa,2023,1,1
20,2,18,Escuintla,La Democracia,2023,1,2
20,2,18,Guatemala,Guatemala,2023,1,1
20,2,18,Guatemala,Santa Catarina Pinula,2023,1,1
20,2,19,Guatemala,Villa Nueva,2023,1,2
20,2,19,Santa Rosa,Barberena,2023,1,2
20,2,2,Chiquimula,Chiquimula,2023,1,1
20,2,2,Suchitepéquez,San Bernardino,2023,1,1
20,2,20,Chimaltenango,San Martín Jilotepeque,2023,1,1
20,2,20,Guatemala,Petapa,2023,1,2
20,2,21,Guatemala,Guatemala,2023,1,1
20,2,3,Retalhuleu,Retalhuleu,2023,1,1
20,2,5,Guatemala,Villa Nueva,2023,1,1
20,2,7,Guatemala,Petapa,2023,1,1
20,2,8,Guatemala,Mixco,2023,1,1
21,2,0,Santa Rosa,San Rafael las Flores,2023,1,3
21,2,11,Izabal,Morales,2023,1,1
21,2,12,Jalapa,Jalapa,2023,1,4
21,2,13,Guatemala,Guatemala,2023,1,1
21,2,15,Escuintla,Guanagazapa,2023,1,1
21,2,17,Guatemala,San José Pinula,2023,1,1
21,2,17,Santa Rosa,Barberena,2023,1,2
21,2,18,Alta Verapaz,Santa Catalina La Tinta,2023,1,3
21,2,18,Chimaltenango,Chimaltenango,2023,1,1
21,2,18,Huehuetenango,Huehuetenango,2023,1,1
21,2,2,Sacatepéquez,Santa Lucía Milpas Altas,2023,1,1
21,2,21,Chimaltenango,Chimaltenango,2023,1,2
21,2,21,Escuintla,Escuintla,2023,1,1
21,2,21,Guatemala,San José Pinula,2023,1,1
21,2,22,Alta Verapaz,Senahú,2023,1,1
21,2,4,Quetzaltenango,Colomba,2023,1,1
21,2,4,Sacatepéquez,Santa Lucía Milpas Altas,2023,1,1
21,2,7,Guatemala,Guatemala,2023,1,2
21,2,8,Guatemala,Mixco,2023,1,1
21,2,9,Guatemala,Guatemala,2023,1,2
22,2,0,San Marcos,Malacatán,2023,1,1
22,2,0,Zacapa,Huité,2023,1,1
22,2,10,Escuintla,Palín,2023,1,1
22,2,12,Baja Verapaz,Rabinal,2023,1,2
22,2,12,Guatemala,Villa Nueva,2023,1,1
22,2,14,Guatemala,Fraijanes,2023,1,1
22,2,15,Guatemala,Villa Canales,2023,1,1
22,2,15,Guatemala,Villa Nueva,2023,1,1
22,2,16,Guatemala,San Juan Sacatepéquez,2023,1,1
22,2,16,Guatemala,Villa Nueva,2023,1,1
22,2,17,Guatemala,Guatemala,2023,1,3
22,2,17,Guatemala,San Pedro Ayampuc,2023,1,1
22,2,17,Santa Rosa,Cuilapa,2023,1,1
22,2,20,Chimaltenango,Tecpán Guatemala,2023,1,1
22,2,20,El Progreso,Sanarate,2023,1,2
22,2,20,Guatemala,Guatemala,2023,1,1
22,2,20,Guatemala,Villa Canales,2023,1,1
22,2,21,Guatemala,Guatemala,2023,1,1
22,2,22,San Marcos,Malacatán,2023,1,1
22,2,23,Escuintla,Escuintla,2023,1,1
22,2,4,Guatemala,Mixco,2023,1,1
22,2,5,Quetzaltenango,Quetzaltenango,2023,1,2
22,2,9,Guatemala,Guatemala,2023,1,2
23,2,0,Alta Verapaz,Cobán,2023,1,1
23,2,0,Escuintla,Palín,2023,1,2
23,2,0,Guatemala,Amatitlán,2023,1,2
23,2,11,Guatemala,Guatemala,2023,1,2
23,2,12,Guatemala,Villa Nueva,2023,1,1
23,2,13,Izabal,Puerto Barrios,2023,1,1
23,2,14,Guatemala,Chinautla,2023,1,1
23,2,17,Escuintla,Escuintla,2023,1,1
23,2,17,Guatemala,Villa Canales,2023,1,1
23,2,18,San Marcos,Catarina,2023,1,2
23,2,19,Guatemala,Guatemala,2023,1,1
23,2,19,Jutiapa,Jutiapa,2023,1,33
23,2,20,Escuintla,Escuintla,2023,1,1
23,2,21,Guatemala,Villa Nueva,2023,1,1
23,2,21,Suchitepéquez,San Antonio Suchitepéquez,2023,1,2
23,2,22,Chimaltenango,Chimaltenango,2023,1,1
23,2,22,El Progreso,San Agustín Acasaguastlán,2023,1,2
23,2,22,Guatemala,Mixco,2023,1,1
23,2,6,Chimaltenango,Chimaltenango,2023,1,1
23,2,9,Escuintla,Escuintla,2023,1,1
24,2,0,Chimaltenango,El Tejar,2023,1,1
24,2,0,Suchitepéquez,San Antonio Suchitepéquez,2023,1,1
24,2,10,Izabal,Los Amates,2023,1,1
24,2,11,Guatemala,Villa Nueva,2023,1,1
24,2,12,Escuintla,Santa Lucía Cotzumalguapa,2023,1,1
24,2,13,Jalapa,Jalapa,2023,1,1
24,2,13,Sacatepéquez,Ciudad Vieja,2023,1,1
24,2,14,Guatemala,San Pedro Ayampuc,2023,1,1
24,2,15,Suchitepéquez,San Bernardino,2023,1,1
24,2,17,Guatemala,Guatemala,2023,1,2
24,2,17,Retalhuleu,San Sebastián,2023,1,3
24,2,18,Escuintla,Escuintla,2023,1,1
24,2,18,Guatemala,San Juan Sacatepéquez,2023,1,1
24,2,19,Alta Verapaz,Chahal,2023,1,1
24,2,19,Guatemala,Palencia,2023,1,1
24,2,19,Retalhuleu,Nuevo San Carlos,2023,1,1
24,2,20,San Marcos,Ocós,2023,1,2
24,2,21,Guatemala,Guatemala,2023,1,1
24,2,22,Guatemala,Guatemala,2023,1,2
24,2,22,Retalhuleu,San Sebastián,2023,1,3
24,2,23,Guatemala,Guatemala,2023,1,1
24,2,7,Suchitepéquez,Santa Bárbara,2023,1,2
25,2,0,El Progreso,El Jícaro,2023,1,1
25,2,0,Guatemala,San José Pinula,2023,1,1
25,2,0,Jutiapa,Jutiapa,2023,1,1
25,2,0,Sacatepéquez,Ciudad Vieja,2023,1,1
25,2,0,San Marcos,San Pedro Sacatepéquez,2023,1,1
25,2,1,El Progreso,Sanarate,2023,1,1
25,2,1,Guatemala,Amatitlán,2023,1,2
25,2,10,Guatemala,Guatemala,2023,1,2
25,2,10,Santa Rosa,Barberena,2023,1,1
25,2,12,Escuintla,Tiquisate,2023,1,1
25,2,13,Guatemala,Guatemala,2023,1,1
25,2,16,Guatemala,Villa Nueva,2023,1,1
25,2,16,San Marcos,San Marcos,2023,1,2
25,2,17,Alta Verapaz,San Pedro Carchá,2023,1,1
25,2,17,Chiquimula,San Jacinto,2023,1,2
25,2,17,Escuintla,Santa Lucía Cotzumalguapa,2023,1,6
25,2,17,Sacatepéquez,Pastores,2023,1,2
25,2,18,Alta Verapaz,Cobán,2023,1,1
25,2,18,Guatemala,Villa Nueva,2023,1,1
25,2,18,Petén,Poptún,2023,1,1
25,2,18,San Marcos,San Pedro Sacatepéquez,2023,1,1
25,2,19,Guatemala,Guatemala,2023,1,1
25,2,19,Guatemala,Mixco,2023,1,1
25,2,2,Guatemala,Guatemala,2023,1,1
25,2,2,Guatemala,Mixco,2023,1,1
25,2,2,Suchitepéquez,San Bernardino,2023,1,1
25,2,20,Guatemala,Mixco,2023,1,2
25,2,20,San Marcos,Ocós,2023,1,2
25,2,21,El Progreso,San Agustín Acasaguastlán,2023,1,1
25,2,21,Escuintla,Escuintla,2023,1,2
25,2,22,Guatemala,San José Pinula,2023,1,1
25,2,22,Guatemala,San Pedro Ayampuc,2023,1,1
25,2,23,Chimaltenango,Zaragoza,2023,1,1
25,2,23,Chiquimula,Ipala,2023,1,1
25,2,23,Guatemala,Guatemala,2023,1,2
25,2,23,Guatemala,Villa Nueva,2023,1,1
25,2,23,Santa Rosa,Santa Cruz el Naranjo,2023,1,1
25,2,4,Guatemala,Guatemala,2023,1,1
25,2,4,Zacapa,Teculután,2023,1,1
25,2,5,Guatemala,Guatemala,2023,1,1
25,2,6,Izabal,Puerto Barrios,2023,1,1
25,2,7,Chimaltenango,Patzicía,2023,1,1
25,2,7,Guatemala,Guatemala,2023,1,1
25,2,9,Sacatepéquez,Antigua Guatemala,2023,1,1
26,2,0,El Progreso,Sanarate,2023,1,1
26,2,0,Guatemala,San Juan Sacatepéquez,2023,1,1
26,2,11,Guatemala,Mixco,2023,1,2
26,2,11,Quiché,Santa María Nebaj,2023,1,1
26,2,12,Chiquimula,Chiquimula,2023,1,1
26,2,12,Santa Rosa,Cuilapa,2023,1,3
26,2,13,Sololá,Sololá,2023,1,1
26,2,16,Chiquimula,Chiquimula,2023,1,2
26,2,17,Guatemala,Guatemala,2023,1,1
26,2,18,Santa Rosa,Nueva Santa Rosa,2023,1,3
26,2,19,Guatemala,Guatemala,2023,1,1
26,2,19,Guatemala,Villa Nueva,2023,1,1
26,2,19,Petén,San Francisco,2023,1,1
26,2,2,Guatemala,Villa Nueva,2023,1,1
26,2,20,Guatemala,Villa Canales,2023,1,1
26,2,21,Escuintla,Escuintla,2023,1,1
26,2,21,San Marcos,San Pedro Sacatepéquez,2023,1,2
26,2,23,Escuintla,Santa Lucía Cotzumalguapa,2023,1,1
26,2,6,Escuintla,Escuintla,2023,1,3
26,2,8,Petén,Flores,2023,1,1
27,2,0,El Progreso,San Antonio la Paz,2023,1,1
27,2,0,Escuintla,Escuintla,2023,1,1
27,2,0,Guatemala,Mixco,2023,1,1
27,2,1,Guatemala,Guatemala,2023,1,2
27,2,1,Guatemala,Villa Nueva,2023,1,1
27,2,14,Guatemala,Guatemala,2023,1,2
27,2,15,Chimaltenango,San Andrés Itzapa,2023,1,1
27,2,15,El Progreso,San Agustín Acasaguastlán,2023,1,1
27,2,18,Escuintla,Escuintla,2023,1,2
27,2,18,Escuintla,Guanagazapa,2023,1,1
27,2,19,Alta Verapaz,Santa Cruz Verapaz,2023,1,1
27,2,21,Guatemala,Guatemala,2023,1,1
27,2,21,Guatemala,Petapa,2023,1,1
27,2,22,Guatemala,Guatemala,2023,1,3
27,2,23,Escuintla,Escuintla,2023,1,2
27,2,4,Escuintla,Tiquisate,2023,1,1
27,2,6,Guatemala,Villa Nueva,2023,1,1
27,2,7,Guatemala,San Pedro Ayampuc,2023,1,1
27,2,8,Escuintla,Escuintla,2023,1,1
27,2,9,San Marcos,San Pablo,2023,1,1
28,2,11,Jutiapa,Jutiapa,2023,1,1
28,2,12,Guatemala,Villa Nueva,2023,1,1
28,2,12,Jutiapa,Jutiapa,2023,1,1
28,2,13,Guatemala,Guatemala,2023,1,1
28,2,13,Jalapa,Jalapa,2023,1,1
28,2,16,Guatemala,Guatemala,2023,1,3
28,2,18,Guatemala,Guatemala,2023,1,1
28,2,2,Quetzaltenango,Coatepeque,2023,1,1
28,2,21,Guatemala,Petapa,2023,1,1
28,2,22,Guatemala,Mixco,2023,1,1
28,2,23,Zacapa,Zacapa,2023,1,1
28,2,5,El Progreso,El Jícaro,2023,1,2
3,2,0,Retalhuleu,Retalhuleu,2023,1,2
3,2,1,Guatemala,Mixco,2023,1,1
3,2,13,Totonicapán,San Cristóbal Totonicapán,2023,1,1
3,2,15,Sacatepéquez,Santa Lucía Milpas Altas,2023,1,1
3,2,17,Alta Verapaz,Panzós,2023,1,1
3,2,18,Guatemala,Guatemala,2023,1,1
3,2,2,Santa Rosa,Cuilapa,2023,1,3
3,2,20,Guatemala,Mixco,2023,1,1
3,2,20,Jalapa,Monjas,2023,1,1
3,2,21,Guatemala,Guatemala,2023,1,4
3,2,21,San Marcos,Ocós,2023,1,1
3,2,22,Petén,San Benito,2023,1,1
3,2,5,Guatemala,Guatemala,2023,1,3
3,2,6,Guatemala,Santa Catarina Pinula,2023,1,1
3,2,6,Santa Rosa,Santa Rosa de Lima,2023,1,1
3,2,7,Escuintla,Escuintla,2023,1,2
3,2,7,Huehuetenango,Huehuetenango,2023,1,1
3,2,7,Totonicapán,San Francisco el Alto,2023,1,1
3,2,8,Guatemala,Villa Nueva,2023,1,1
3,2,8,Santa Rosa,Cuilapa,2023,1,4
4,2,0,Guatemala,Guatemala,2023,1,1
4,2,0,San Marcos,San Marcos,2023,1,2
4,2,11,Alta Verapaz,Cobán,2023,1,1
4,2,11,Escuintla,Escuintla,2023,1,1
4,2,11,Guatemala,Mixco,2023,1,1
4,2,12,Zacapa,Gualán,2023,1,1
4,2,14,Guatemala,Guatemala,2023,1,1
4,2,14,Jutiapa,El Progreso,2023,1,3
4,2,14,Santa Rosa,Barberena,2023,1,4
4,2,16,Izabal,Puerto Barrios,2023,1,1
4,2,16,San Marcos,San Marcos,2023,1,2
4,2,17,Chimaltenango,Chimaltenango,2023,1,1
4,2,17,Escuintla,Masagua,2023,1,1
4,2,17,Guatemala,Petapa,2023,1,1
4,2,18,Sacatepéquez,Ciudad Vieja,2023,1,1
4,2,18,Zacapa,Zacapa,2023,1,1
4,2,19,Escuintla,Nueva Concepción,2023,1,2
4,2,19,Guatemala,Guatemala,2023,1,2
4,2,20,Guatemala,Guatemala,2023,1,1
4,2,21,Guatemala,Guatemala,2023,1,1
4,2,21,Guatemala,Palencia,2023,1,2
4,2,5,San Marcos,El Tumbador,2023,1,1
4,2,6,Sacatepéquez,Santa Lucía Milpas Altas,2023,1,1
4,2,6,Sacatepéquez,Sumpango,2023,1,1
4,2,7,El Progreso,Guastatoya,2023,1,1
4,2,7,Escuintla,Escuintla,2023,1,1
4,2,7,Guatemala,Amatitlán,2023,1,1
4,2,8,Zacapa,Río Hondo,2023,1,1
5,2,0,Quiché,Santa Cruz del Quiché,2023,1,1
5,2,0,Santa Rosa,Santa Rosa de Lima,2023,1,4
5,2,1,Escuintla,Escuintla,2023,1,2
5,2,1,Escuintla,Santa Lucía Cotzumalguapa,2023,1,1
5,2,1,Guatemala,Guatemala,2023,1,1
5,2,1,Guatemala,Santa Catarina Pinula,2023,1,3
5,2,11,Chimaltenango,Patzún,2023,1,1
5,2,12,Guatemala,Guatemala,2023,1,2
5,2,14,Guatemala,Guatemala,2023,1,2
5,2,15,Quetzaltenango,Cantel,2023,1,1
5,2,16,Guatemala,San Juan Sacatepéquez,2023,1,1
5,2,17,Alta Verapaz,Cobán,2023,1,2
5,2,17,Escuintla,Escuintla,2023,1,1
5,2,17,Escuintla,Siquinalá,2023,1,1
5,2,17,Guatemala,Guatemala,2023,1,1
5,2,17,Guatemala,Petapa,2023,1,1
5,2,17,Guatemala,Santa Catarina Pinula,2023,1,1
5,2,18,Alta Verapaz,Tucurú,2023,1,1
5,2,18,Escuintla,San José,2023,1,3
5,2,18,Retalhuleu,Retalhuleu,2023,1,1
5,2,18,Suchitepéquez,Chicacao,2023,1,1
5,2,19,Chimaltenango,Chimaltenango,2023,1,1
5,2,19,Chiquimula,Esquipulas,2023,1,1
5,2,19,Retalhuleu,San Sebastián,2023,1,1
5,2,2,Guatemala,Amatitlán,2023,1,1
5,2,2,Guatemala,Villa Canales,2023,1,1
5,2,20,Chimaltenango,Zaragoza,2023,1,1
5,2,20,Guatemala,San Juan Sacatepéquez,2023,1,2
5,2,20,Guatemala,Villa Nueva,2023,1,1
5,2,20,Suchitepéquez,San Juan Bautista,2023,1,1
5,2,21,Guatemala,Guatemala,2023,1,2
5,2,22,Escuintla,San José,2023,1,1
5,2,22,Guatemala,Mixco,2023,1,2
5,2,3,Guatemala,Guatemala,2023,1,1
5,2,4,Guatemala,Guatemala,2023,1,2
5,2,7,Guatemala,Guatemala,2023,1,2
5,2,9,Izabal,Puerto Barrios,2023,1,1
6,2,0,Alta Verapaz,Cobán,2023,1,1
6,2,0,Escuintla,Escuintla,2023,1,2
6,2,1,Escuintla,Escuintla,2023,1,1
6,2,1,Guatemala,Guatemala,2023,1,1
6,2,1,San Marcos,Ayutla,2023,1,3
6,2,11,Guatemala,Villa Nueva,2023,1,1
6,2,13,Jalapa,San Pedro Pinula,2023,1,2
6,2,16,Quetzaltenango,Quetzaltenango,2023,1,1
6,2,17,Guatemala,Guatemala,2023,1,1
6,2,17,Petén,La Libertad,2023,1,1
6,2,18,Quiché,Santa Cruz del Quiché,2023,1,2
6,2,19,Jutiapa,Quesada,2023,1,2
6,2,19,Santa Rosa,Guazacapán,2023,1,1
6,2,2,Sacatepéquez,Ciudad Vieja,2023,1,1
6,2,20,Retalhuleu,San Martín Zapotitlán,2023,1,2
6,2,22,Guatemala,Guatemala,2023,1,2
6,2,22,Petén,Flores,2023,1,1
6,2,5,Guatemala,San Juan Sacatepéquez,2023,1,1
6,2,7,Guatemala,Guatemala,2023,1,1
6,2,8,Guatemala,Petapa,2023,1,1
7,2,0,San Marcos,San Rafael Pie de la Cuesta,2023,1,1
7,2,1,Guatemala,Mixco,2023,1,1
7,2,1,Santa Rosa,Barberena,2023,1,1
7,2,11,El Progreso,Sanarate,2023,1,1
7,2,11,Quetzaltenango,San Carlos Sija,2023,1,2
7,2,13,El Progreso,San Agustín Acasaguastlán,2023,1,1
7,2,13,Guatemala,Guatemala,2023,1,1
7,2,15,Guatemala,Guatemala,2023,1,1
7,2,16,Chimaltenango,Patzicía,2023,1,2
7,2,16,Quetzaltenango,San Juan Ostuncalco,2023,1,1
7,2,20,Petén,San Benito,2023,1,1
7,2,21,Chimaltenango,Tecpán Guatemala,2023,1,1
7,2,22,Guatemala,Villa Canales,2023,1,1
7,2,8,Sacatepéquez,Antigua Guatemala,2023,1,1
8,2,0,Guatemala,Mixco,2023,1,3
8,2,12,Jutiapa,Moyuta,2023,1,1
8,2,13,Chimaltenango,El Tejar,2023,1,1
8,2,13,Quetzaltenango,Colomba,2023,1,1
8,2,15,Quetzaltenango,Quetzaltenango,2023,1,1
8,2,20,Santa Rosa,San Rafael las Flores,2023,1,1
8,2,21,Escuintla,Tiquisate,2023,1,1
8,2,23,Guatemala,Guatemala,2023,1,2
8,2,23,Sacatepéquez,San Bartolomé Milpas Altas,2023,1,2
8,2,7,Quiché,Santa Cruz del Quiché,2023,1,1
8,2,8,Petén,San Francisco,2023,1,1
8,2,8,Quiché,Chichicastenango,2023,1,12
9,2,1,Escuintla,Escuintla,2023,1,1
9,2,10,Guatemala,Guatemala,2023,1,1
9,2,13,Guatemala,Guatemala,2023,1,1
9,2,13,Jutiapa,Jutiapa,2023,1,1
9,2,14,Guatemala,Guatemala,2023,1,1
9,2,14,Guatemala,Mixco,2023,1,3
9,2,15,Guatemala,Guatemala,2023,1,1
9,2,17,Baja Verapaz,Purulhá,2023,1,1
9,2,17,Escuintla,Sipacate,2023,1,1
9,2,17,Izabal,El Estor,2023,1,1
9,2,17,Quetzaltenango,San Mateo,2023,1,1
9,2,18,Guatemala,San Pedro Sacatepéquez,2023,1,1
9,2,18,Quetzaltenango,Coatepeque,2023,1,1
9,2,19,Escuintla,San José,2023,1,4
9,2,19,Guatemala,Petapa,2023,1,1
9,2,19,Quiché,Santa Cruz del Quiché,2023,1,1
9,2,20,Chiquimula,San Juan Ermita,2023,1,2
9,2,20,Guatemala,Guatemala,2023,1,1
9,2,20,Suchitepéquez,Santo Domingo Suchitepéquez,2023,1,3
9,2,21,Guatemala,Villa Canales,2023,1,1
9,2,22,Baja Verapaz,Salamá,2023,1,1
9,2,22,San Marcos,Malacatán,2023,1,2
9,2,23,Sacatepéquez,Antigua Guatemala,2023,1,1
9,2,6,Baja Verapaz,Rabinal,2023,1,1
9,2,8,Zacapa,Gualán,2023,1,1
1,3,0,Sacatepéquez,Antigua Guatemala,2023,1,1
1,3,0,Sacatepéquez,Ciudad Vieja,2023,1,1
1,3,11,Guatemala,Guatemala,2023,1,1
1,3,14,Guatemala,Guatemala,2023,1,1
1,3,14,Guatemala,Santa Catarina Pinula,2023,1,2
1,3,15,El Progreso,San Cristóbal Acasaguastlán,2023,1,1
1,3,15,Guatemala,Palencia,2023,1,1
1,3,16,Huehuetenango,Huehuetenango,2023,1,2
1,3,17,Guatemala,Amatitlán,2023,1,3
1,3,23,Chiquimula,Chiquimula,2023,1,1
1,3,4,Guatemala,Guatemala,2023,1,1
1,3,6,Guatemala,Guatemala,2023,1,1
1,3,9,Guatemala,Guatemala,2023,1,1
10,3,12,Escuintla,Escuintla,2023,1,1
10,3,16,Retalhuleu,Santa Cruz Muluá,2023,1,1
10,3,17,Guatemala,Chuarrancho,2023,1,1
10,3,17,Guatemala,San José Pinula,2023,1,1
10,3,17,Jalapa,Jalapa,2023,1,1
10,3,19,Guatemala,San Juan Sacatepéquez,2023,1,1
10,3,20,Guatemala,Guatemala,2023,1,1
10,3,20,Guatemala,San Pedro Ayampuc,2023,1,1
10,3,20,Guatemala,Villa Nueva,2023,1,1
10,3,20,Totonicapán,San Cristóbal Totonicapán,2023,1,1
10,3,21,Baja Verapaz,San Jerónimo,2023,1,1
10,3,21,Guatemala,Guatemala,2023,1,1
10,3,21,Guatemala,San Pedro Ayampuc,2023,1,2
10,3,22,Escuintla,Siquinalá,2023,1,3
10,3,22,Guatemala,Amatitlán,2023,1,1
10,3,23,Guatemala,Guatemala,2023,1,4
10,3,23,Zacapa,Usumatlán,2023,1,2
10,3,8,Escuintla,Escuintla,2023,1,1
10,3,9,Guatemala,Mixco,2023,1,1
10,3,9,Izabal,Morales,2023,1,2
11,3,0,Guatemala,Mixco,2023,1,1
11,3,0,Izabal,Puerto Barrios,2023,1,1
11,3,10,Escuintla,Tiquisate,2023,1,1
11,3,10,Guatemala,San Pedro Ayampuc,2023,1,1
11,3,10,Huehuetenango,Huehuetenango,2023,1,5
11,3,11,Sololá,Santa Lucía Utatlán,2023,1,1
11,3,13,Jutiapa,Moyuta,2023,1,1
11,3,14,Escuintla,Santa Lucía Cotzumalguapa,2023,1,1
11,3,15,Sololá,Panajachel,2023,1,4
11,3,16,Escuintla,Masagua,2023,1,1
11,3,17,Guatemala,Guatemala,2023,1,1
11,3,17,Izabal,Morales,2023,1,1
11,3,17,Petén,San Francisco,2023,1,2
11,3,2,Quetzaltenango,Zunil,2023,1,6
11,3,20,Escuintla,San José,2023,1,1
11,3,20,Guatemala,Guatemala,2023,1,1
11,3,20,Guatemala,San Juan Sacatepéquez,2023,1,4
11,3,21,Guatemala,Guatemala,2023,1,1
11,3,21,Guatemala,Palencia,2023,1,1
11,3,21,Zacapa,Zacapa,2023,1,1
11,3,22,Chimaltenango,El Tejar,2023,1,1
11,3,23,Guatemala,San Juan Sacatepéquez,2023,1,2
11,3,4,El Progreso,Guastatoya,2023,1,2
11,3,5,Guatemala,Guatemala,2023,1,3
11,3,7,Escuintla,La Gomera,2023,1,1
11,3,8,Guatemala,Santa Catarina Pinula,2023,1,1
11,3,8,Santa Rosa,Barberena,2023,1,1
11,3,9,Guatemala,Guatemala,2023,1,1
12,3,0,Baja Verapaz,Salamá,2023,1,2
12,3,0,Escuintla,Palín,2023,1,2
12,3,0,Petén,Sayaxché,2023,1,1
12,3,0,Sacatepéquez,Antigua Guatemala,2023,1,4
12,3,0,San Marcos,Ayutla,2023,1,1
12,3,0,San Marcos,San Marcos,2023,1,2
12,3,1,Escuintla,Escuintla,2023,1,1
12,3,12,Guatemala,Guatemala,2023,1,1
12,3,13,Guatemala,Amatitlán,2023,1,1
12,3,13,Sacatepéquez,Pastores,2023,1,2
12,3,15,Baja Verapaz,Salamá,2023,1,1
12,3,17,Huehuetenango,Chiantla,2023,1,1
12,3,17,Sacatepéquez,Antigua Guatemala,2023,1,1
12,3,17,San Marcos,San Pedro Sacatepéquez,2023,1,2
12,3,19,Sacatepéquez,San Bartolomé Milpas Altas,2023,1,1
12,3,19,Suchitepéquez,Río Bravo,2023,1,1
12,3,20,Guatemala,Guatemala,2023,1,1
12,3,20,Guatemala,Mixco,2023,1,1
12,3,20,Huehuetenango,Huehuetenango,2023,1,6
12,3,20,Jutiapa,Jutiapa,2023,1,1
12,3,20,San Marcos,El Rodeo,2023,1,1
12,3,20,Sololá,San Lucas Tolimán,2023,1,1
12,3,20,Sololá,San Pedro la Laguna,2023,1,1
12,3,22,Guatemala,Villa Canales,2023,1,1
12,3,23,Chiquimula,San Jacinto,2023,1,1
12,3,23,Sacatepéquez,Santiago Sacatepéquez,2023,1,1
12,3,7,Guatemala,San Pedro Ayampuc,2023,1,1
12,3,7,Totonicapán,Momostenango,2023,1,7
12,3,9,Guatemala,Guatemala,2023,1,1
13,3,1,Guatemala,Villa Canales,2023,1,1
13,3,10,Guatemala,San Juan Sacatepéquez,2023,1,2
13,3,11,Guatemala,Villa Canales,2023,1,2
13,3,11,Quiché,San Juan Cotzal,2023,1,1
13,3,12,Guatemala,Guatemala,2023,1,1
13,3,13,Guatemala,Guatemala,2023,1,1
13,3,14,Chimaltenango,Chimaltenango,2023,1,1
13,3,14,Guatemala,Guatemala,2023,1,1
13,3,14,Huehuetenango,Barrillas,2023,1,1
13,3,15,Guatemala,Guatemala,2023,1,1
13,3,16,Guatemala,San Juan Sacatepéquez,2023,1,1
13,3,18,Guatemala,Guatemala,2023,1,1
13,3,19,Guatemala,Guatemala,2023,1,1
13,3,19,Quiché,Santa María Nebaj,2023,1,1
13,3,20,Guatemala,Mixco,2023,1,2
13,3,20,Izabal,Morales,2023,1,1
13,3,21,Guatemala,Guatemala,2023,1,1
13,3,22,Alta Verapaz,Cobán,2023,1,1
13,3,22,Baja Verapaz,Purulhá,2023,1,1
13,3,22,Guatemala,Guatemala,2023,1,1
13,3,3,El Progreso,San Antonio la Paz,2023,1,1
13,3,8,Escuintla,Escuintla,2023,1,1
13,3,9,Guatemala,Guatemala,2023,1,1
14,3,10,Sacatepéquez,San Lucas Sacatepéquez,2023,1,2
14,3,11,Guatemala,Villa Nueva,2023,1,1
14,3,13,Sololá,Santa Lucía Utatlán,2023,1,1
14,3,15,Escuintla,Palín,2023,1,5
14,3,16,Petén,San Luis,2023,1,1
14,3,18,Guatemala,Guatemala,2023,1,1
14,3,19,Alta Verapaz,San Pedro Carchá,2023,1,1
14,3,22,Guatemala,Mixco,2023,1,1
14,3,22,Sacatepéquez,Pastores,2023,1,1
14,3,4,Guatemala,Guatemala,2023,1,1
14,3,7,Guatemala,Villa Nueva,2023,1,1
15,3,1,Escuintla,Escuintla,2023,1,1
15,3,1,Guatemala,Mixco,2023,1,1
15,3,10,Escuintla,Escuintla,2023,1,1
15,3,10,Sacatepéquez,San Juan Alotenango,2023,1,1
15,3,11,Guatemala,Villa Nueva,2023,1,1
15,3,12,Izabal,Puerto Barrios,2023,1,2
15,3,13,Alta Verapaz,Panzós,2023,1,1
15,3,16,Alta Verapaz,Tucurú,2023,1,1
15,3,16,San Marcos,La Blanca,2023,1,1
15,3,17,San Marcos,San Antonio Sacatepéquez,2023,1,2
15,3,19,Baja Verapaz,Purulhá,2023,1,1
15,3,20,Sacatepéquez,Santa Lucía Milpas Altas,2023,1,3
15,3,21,Guatemala,Guatemala,2023,1,1
15,3,22,Guatemala,Guatemala,2023,1,2
16,3,0,San Marcos,San Marcos,2023,1,1
16,3,1,Guatemala,Villa Canales,2023,1,1
16,3,10,Chimaltenango,Chimaltenango,2023,1,1
16,3,11,Quiché,Chicamán,2023,1,1
16,3,11,Suchitepéquez,San Antonio Suchitepéquez,2023,1,1
16,3,12,Escuintla,San José,2023,1,2
16,3,13,Guatemala,Guatemala,2023,1,1
16,3,13,Guatemala,Mixco,2023,1,1
16,3,14,Guatemala,San Juan Sacatepéquez,2023,1,1
16,3,17,El Progreso,Sanarate,2023,1,1
16,3,17,Guatemala,Chinautla,2023,1,1
16,3,17,Izabal,Puerto Barrios,2023,1,1
16,3,18,Sacatepéquez,Antigua Guatemala,2023,1,4
16,3,19,Jalapa,San Pedro Pinula,2023,1,1
16,3,20,Zacapa,Estanzuela,2023,1,1
16,3,22,Guatemala,Villa Nueva,2023,1,1
16,3,23,Jutiapa,Jutiapa,2023,1,1
